Product ID,Product Name,Description,Category,Brand,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Option4 Name,Option4 Value,SKU/Product Code,Weight,Inventory Tracking,Stock Status,Stock,Price,List Price,Cost,Shipping Price,Warranty,Product URL,Image,Meta Title,Meta Description,Web Link,New Arrival,Featured,Active,
"2654081",,,,,,"White",,,,,,,,"1.75",,,"0","31000.00",,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-peerless-vision-lcd-argb-3-91598-2654081-050826091527276.webp",,,,,,,
"2654081",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-peerless-vision-lcd-argb-91598-2654081-050826091527905.webp",,,,,,,
"2654081",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-peerless-vision-lcd-argb-1-removebg-prev-91598-2654081-050826091912715.webp",,,,,,,
"2654081",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr360-peerless-vision-lcd-argb-6-removebg-previ-91598-2654081-050826092245013.webp",,,,,,,
"2654727","Thermalright TR 360 PEERLESS VISION UB LCD ARGB (Black / White)","Keep your high-performance CPU cool with the Thermalright TR 360 Peerless Vision UB LCD ARGB. Featuring a 360mm aluminum radiator, a customizable 3.95-inch 480×480 LCD display, high-speed TL-UB36 ARGB fans, and broad Intel & AMD compatibility, it delivers excellent cooling with premium aesthetics for gaming and workstation PCs.","Gaming Peripherals > Liquid Cooler","Thermalright","Variants","White",,,,,,,,"2.05","No","In Stock","0","34000.00",,"0.00","0.00",,"/thermalright-tr-360-peerless-vision-ub-lcd-argb-black-white","https://static3.webx.pk/files/91598/Images/thermalright-tr-360-peerless-vision-ub-lcd-argb-3-91598-2654727-060826074150414.webp","Thermalright TR 360 Peerless Vision UB LCD ARGB (Black / White) | GB-Tech Pakistan","Buy the Thermalright TR 360 Peerless Vision UB LCD ARGB (Black / White) 360mm AIO liquid CPU cooler with a 3.95-inch LCD display, ARGB lighting, and broad Intel & AMD compatibility from GB-Tech with nationwide delivery across Pakistan.",,"N","N","Y",
"2654727",,,,,,"Black",,,,,,,,"2.05",,,"0","33000.00",,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-peerless-vision-ub-lcd-argb-91598-2654727-060826074046995.webp",,,,,,,
"2654727",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-peerless-vision-ub-lcd-argb-1-91598-2654727-060826074047006.webp",,,,,,,
"2654727",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-peerless-vision-ub-lcd-argb-2-removebg-p-91598-2654727-060826074048011.webp",,,,,,,
"2654727",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-peerless-vision-ub-lcd-argb-3-removebg-p-91598-2654727-060826074048898.webp",,,,,,,
"2654728","Thermalright TR 360 TROFEO VISION LCD ARGB (Black / White)","The Thermalright TR 360 TROFEO VISION LCD ARGB is a flagship 360mm all-in-one liquid CPU cooler featuring a 6.86-inch IPS LCD display, powerful 6400 RPM PWM pump, triple TL-UB36 ARGB fans, and broad Intel & AMD compatibility. Designed for enthusiasts, it delivers exceptional cooling performance with a premium customizable display.","Gaming Peripherals > Liquid Cooler","Thermalright","Variants","White",,,,,,,,"2.35","No","In Stock","0","47000.00",,"0.00","0.00",,"/thermalright-tr-360-trofeo-vision-lcd-argb-black-white","https://static3.webx.pk/files/91598/Images/thermalright-tr-360-trofeo-vision-lcd-argb-4-91598-2654728-060826075646248.webp","Thermalright TR 360 TROFEO VISION LCD ARGB (Black / White) | GB-Tech Pakistan","Buy the Thermalright TR 360 TROFEO VISION LCD ARGB (Black / White) 360mm AIO liquid CPU cooler with a 6.86-inch IPS LCD display, powerful 6400 RPM pump, ARGB lighting, and Intel & AMD compatibility from GB-Tech with nationwide delivery across Pakistan.",,"N","N","Y",
"2654728",,,,,,"Black",,,,,,,,"2.35",,,"0","45000.00",,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-trofeo-vision-lcd-argb-3-removebg-previe-91598-2654728-060826075641716.webp",,,,,,,
"2654728",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-trofeo-vision-lcd-argb-removebg-preview-91598-2654728-060826075641976.webp",,,,,,,
"2654728",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-trofeo-vision-lcd-argb-1-removebg-previe-91598-2654728-060826075645388.webp",,,,,,,
"2654728",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-trofeo-vision-lcd-argb-2-removebg-previe-91598-2654728-060826075645445.webp",,,,,,,
"2654731","Thermalright TR 360 WONDER VISION TURBO LCD ARGB (Black / White)","The Thermalright TR 360 WONDER VISION TURBO LCD ARGB is a premium 360mm AIO liquid CPU cooler featuring a 6.67-inch curved AMOLED display, an ultra-powerful 6400 RPM PWM pump, and three TL-K12-X28-R9 Turbo high-performance ARGB fans. Designed for enthusiasts, it delivers outstanding cooling performance for gaming, overclocking, and workstation systems.","Gaming Peripherals > Liquid Cooler","Thermalright","Variants","Black",,,,,,,,"0.00","No","In Stock","0","85000.00",,"0.00","0.00",,"/thermalright-tr-360-wonder-vision-turbo-lcd-argb-black-white","https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-turbo-lcd-argb-4-91598-2654731-060826083201965.webp","Thermalright TR 360 WONDER VISION TURBO LCD ARGB (Black / White) | GB-Tech Pakistan","Buy the Thermalright TR 360 WONDER VISION TURBO LCD ARGB (Black / White) 360mm AIO liquid CPU cooler with a 6.67-inch curved AMOLED display, 6400 RPM pump, Turbo ARGB fans, and Intel & AMD compatibility from GB-Tech with nationwide delivery across Pakistan.",,"N","N","Y",
"2654731",,,,,,"White",,,,,,,,"0.00",,,"0","95000.00",,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-turbo-lcd-argb-2-91598-2654731-060826083034812.webp",,,,,,,
"2654731",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-turbo-lcd-argb-1-91598-2654731-060826083035060.webp",,,,,,,
"2654731",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-turbo-lcd-argb-3-91598-2654731-060826083035060.webp",,,,,,,
"2654731",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-turbo-lcd-argb-91598-2654731-060826083036493.webp",,,,,,,
"2654730","Thermalright TR 360 WONDER VISION UB LCD ARGB (Black / White)","The Thermalright TR 360 WONDER VISION UB LCD ARGB is a flagship 360mm AIO liquid CPU cooler featuring a stunning 6.67-inch curved AMOLED display, a powerful 6400 RPM PWM pump, and three TL-UB36 ARGB PWM fans. Designed for premium gaming and workstation PCs, it delivers exceptional cooling performance with a fully customizable display.","Gaming Peripherals > Liquid Cooler","Thermalright","Variants","White",,,,,,,,"2.40","No","In Stock","0","90000.00",,"0.00","0.00",,"/thermalright-tr-360-wonder-vision-ub-lcd-argb-black-white","https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-ub-lcd-argb-4-91598-2654730-060826082010023.webp","Thermalright TR 360 WONDER VISION UB LCD ARGB (Black / White) | GB-Tech Pakistan","Buy the Thermalright TR 360 WONDER VISION UB LCD ARGB (Black / White) 360mm AIO liquid CPU cooler with a 6.67-inch curved AMOLED display, 6400 RPM PWM pump, ARGB lighting, and Intel & AMD compatibility from GB-Tech with nationwide delivery across Pakistan.",,"N","N","Y",
"2654730",,,,,,"Black",,,,,,,,"2.40",,,"0","82000.00",,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-ub-lcd-argb-1-91598-2654730-060826081851913.webp",,,,,,,
"2654730",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-ub-lcd-argb-3-removebg-pre-91598-2654730-060826081854815.webp",,,,,,,
"2654730",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-ub-lcd-argb-91598-2654730-060826081856104.webp",,,,,,,
"2654730",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/thermalright-tr-360-wonder-vision-ub-lcd-argb-2-91598-2654730-060826081855823.webp",,,,,,,
"2633396","ASUS PRIME H610M-K D4","ASUS PRIME H610M-K D4 is a reliable, budget-friendly micro-ATX motherboard based on the Intel H610 chipset. It supports Intel's 12th, 13th, and 14th Gen processors (LGA 1700 socket) and DDR4 memory. It's ideal for entry-level to mid-range gaming, office, and home PCs.","PC Components > Motherboards","ASUS",,,,,,,,,,"0.85","No","In Stock","0","25000.00",,"0.00","0.00",,"/pc-components/motherboards/asus-prime-h610mk-d4","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-130726062820236.webp","Buy ASUS PRIME H610M-K D4 Motherboard Online in Pakistan | GB Tech","Shop the genuine ASUS PRIME H610M-K D4 micro-ATX motherboard at GB Tech Pakistan. Supports Intel 12th-14th Gen CPUs, DDR4 up to 64GB, PCIe 4.0, M.2 SSD, HDMI/D-Sub. Reliable performance with 5X Protection III and 3-year warranty. Fast home delivery & top customer satisfaction. Order now for your next PC build!""",,"N","N","Y",
"2633396",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-130726062818717.webp",,,,,,,
"2633396",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-130726062820172.webp",,,,,,,
"2633396",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-130726062818378.webp",,,,,,,
"2633396",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-130726062817241.webp",,,,,,,
"2633396",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-130726062817283.webp",,,,,,,
"2633396",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-6-91598-0-130726062817925.webp",,,,,,,
"2637599","ASUS PRIME Z790 - P / CSM WIFI ","ASUS Prime series motherboards are expertly engineered to unleash the full potential of 14th Gen Intel® Core™ Processors. Boasting a robust power design, comprehensive cooling solutions and intelligent tuning options, PRIME Z790-P WIFI-CSM provides users and PC DIY builders with a range of performance optimizations via intuitive software and firmware features. This platform delivers the power and connectivity that advanced AI PC applications demand.","PC Components > Motherboards","ASUS",,,,,,,,,,"1.30","No","In Stock","0","68500.00",,"0.00","0.00",,"/pc-components/motherboards/prime-z790-p-csm-wifi","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-160726101209322.webp","Buy ASUS PRIME Z790-P CSM WIFI Motherboard Online Pakistan | GB Tech","Shop ASUS PRIME Z790-P / CSM WIFI at GB Tech Pakistan. Z790 chipset, DDR5, PCIe 5.0, Wi-Fi 6, strong overclocking & stability. Perfect for 13th/14th Gen Intel builds. Genuine warranty & fast home delivery!",,"N","N","Y",
"2637599",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-160726101209026.webp",,,,,,,
"2637599",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-160726101209062.webp",,,,,,,
"2637599",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-160726101207414.webp",,,,,,,
"2637599",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-160726101207468.webp",,,,,,,
"2637599",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-160726101207630.webp",,,,,,,
"2637380","ASUS TUF GAMING B860 - PLUS WIFI","ASUS TUF GAMING B860-PLUS WIFI takes all the essential elements of the latest Intel® Core™ Ultra Processors (Series 2) processors and combines them with game-ready features and proven durability. Engineered with military-grade components, an upgraded power solution and a comprehensive cooling system, this motherboard goes beyond expectations with rock-solid and stable performance for marathon gaming. TUF GAMING motherboards also undergo rigorous endurance testing to ensure that they can handle conditions where others may fail. This platform delivers the power and connectivity that advanced AI PC applications demand.","PC Components > Motherboards","ASUS",,,,,,,,,,"1.20","No","In Stock","0","68000.00",,"0.00","0.00",,"/uncategorized/tuf-gaming-b860-plus-wifi","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-160726045923017.webp","Buy ASUS TUF GAMING B860-PLUS WIFI Motherboard Online Pakistan | GB Tech","Get the rugged ASUS TUF GAMING B860-PLUS WIFI at GB Tech Pakistan. Military-grade durability, DDR5, PCIe 5.0, Wi-Fi 6E, advanced cooling & RGB. Built for gaming with Intel Core Ultra processors. Original warranty & fast home delivery!""
This TUF Gaming model focuses on toughness and gaming features compared to the Prime series.",,"N","N","Y",
"2637380",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-160726045922785.webp",,,,,,,
"2637380",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-160726045922761.webp",,,,,,,
"2637380",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-160726045919674.webp",,,,,,,
"2637380",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-160726045919694.webp",,,,,,,
"2637380",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-160726045920590.webp",,,,,,,
"2637345","ASUS TUF GAMING B860M - PLUS WIFI","ASUS TUF GAMING B860M-PLUS WIFI takes all the essential elements of the latest Intel® Core™ Ultra Processors (Series 2) and combines them with game-ready features and proven durability. Engineered with military-grade components, an upgraded power solution and a comprehensive cooling system, this motherboard goes beyond expectations with rock-solid and stable performance for marathon gaming. TUF GAMING motherboards also undergo rigorous endurance testing to ensure that they can handle conditions where others may fail. This platform delivers the power and connectivity that advanced AI PC applications demand.","PC Components > Motherboards","ASUS",,,,,,,,,,"1.15","No","In Stock","0","65000.00",,"0.00","0.00",,"/uncategorized/tuf-gaming-b860m-plus-wifi","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-160726042734779.webp","Buy ASUS TUF GAMING B860M-PLUS WIFI Motherboard Online Pakistan | GB Tech","Shop the durable ASUS TUF GAMING B860M-PLUS WIFI at GB Tech Pakistan. Military-grade TUF quality, DDR5, PCIe 5.0, Wi-Fi 6E, strong cooling & RGB. Perfect for gaming with Intel Core Ultra processors. Genuine warranty & fast home delivery!

This TUF Gaming series model emphasizes durability and gaming aesthetics compared to the Prime series.",,"N","N","Y",
"2637345",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-160726042734565.webp",,,,,,,
"2637345",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-160726042732668.webp",,,,,,,
"2637345",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-160726042732390.webp",,,,,,,
"2637345",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-160726042732387.webp",,,,,,,
"2634260","PRIME B760M - A","Intel® B760 (LGA 1700) mATX motherboard with PCIe 4.0, DDR5, two M.2 slots, Realtek 2.5Gb Ethernet, DisplayPort, Dual HDMI™, SATA 6 Gbps, rear USB 3.2 Gen 2, front USB 3.2 Gen 1 Type-C®, Aura Sync","PC Components > Motherboards","ASUS",,,,,,,,,,"1.00","No","In Stock","0","36000.00",,"0.00","0.00",,"/pc-components/motherboards/prime-b760m-a","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-140726090400324.webp","Buy ASUS PRIME B760M-A DDR5 Motherboard Online Pakistan | GB Tech","Get the ASUS PRIME B760M-A DDR5 motherboard at GB Tech Pakistan. 4x DDR5 slots, dual M.2 with heatsinks, 2.5Gb LAN, Dual HDMI, strong cooling & Aura Sync. Perfect for powerful Intel 13th/14th Gen builds. Genuine product with warranty & fast delivery!",,"N","N","Y",
"2634260",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-140726090400247.webp",,,,,,,
"2634260",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-140726090359634.webp",,,,,,,
"2634260",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-140726090358759.webp",,,,,,,
"2634260",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-140726090358376.webp",,,,,,,
"2634260",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-140726090358624.webp",,,,,,,
"2634154","PRIME B760M - A D4","Intel® B760 (LGA 1700) mATX motherboard, PCIe 4.0, two M.2 slots, Realtek 2.5Gb Ethernet, DisplayPort, Dual HDMI®, SATA 6 Gbps, rear USB 3.2 Gen 2, front USB 3.2 Gen 1 Type-C®, Aura Sync","PC Components > Motherboards","ASUS",,,,,,,,,,"0.95","No","In Stock","0","36000.00",,"0.00","0.00",,"/pc-components/motherboards/prime-b760m-a-d4","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-140726052646389.webp","Buy ASUS PRIME B760M-A D4 Motherboard Online Pakistan | GB Tech","Shop original ASUS PRIME B760M-A D4 at GB Tech Pakistan. B760 chipset, 4x DDR4 slots (128GB), dual M.2, PCIe 4.0, 2.5Gb LAN, Dual HDMI & robust cooling. Perfect for high-performance Intel builds. Full warranty & fast home delivery. Order today!",,"N","N","Y",
"2634154",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-140726052645763.webp",,,,,,,
"2634154",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-140726052646168.webp",,,,,,,
"2634154",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-140726052644788.webp",,,,,,,
"2634154",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-140726052644413.webp",,,,,,,
"2634154",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-140726052644665.webp",,,,,,,
"2634281","PRIME B760M - A WIFI ","Intel® B760 (LGA 1700) mATX mortheboard with PCIe 4.0, DDR5, two M.2 slots, Realtek 2.5Gb Ethernet, Wi-Fi 6, DisplayPort, Dual HDMI™, SATA 6 Gbps, rear USB 3.2 Gen 2, front USB 3.2 Gen 1 Type-C®, Aura Sync","PC Components > Motherboards","ASUS",,,,,,,,,,"1.05","No","In Stock","0","45000.00",,"0.00","0.00",,"/pc-components/motherboards/prime-b760m-a-wifi","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-140726101146168.webp","Buy ASUS PRIME B760M-A WIFI DDR5 Motherboard Online Pakistan | GB Tech","Shop the ASUS PRIME B760M-A WIFI motherboard at GB Tech Pakistan. Wi-Fi 6, 4x DDR5, dual M.2, 2.5Gb LAN, strong cooling & Aura Sync. Ideal for wireless high-performance Intel builds. Genuine with warranty & home delivery. Order now!",,"N","N","Y",
"2634281",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-140726101145949.webp",,,,,,,
"2634281",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-140726101144560.webp",,,,,,,
"2634281",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-140726101145776.webp",,,,,,,
"2634281",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-140726101144142.webp",,,,,,,
"2634281",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-140726101144478.webp",,,,,,,
"2634233","PRIME B760M - K","ASUS Prime B760M-K, an Intel® B760 LGA 1700 mATX motherboard with PCIe 4.0, two PCIe 4.0 M.2 slots, DDR5, Realtek 2.5Gb Ethernet, VGA, HDMI™, SATA 6 Gbps, front USB 3.2 Gen 1, Aura Sync","PC Components > Motherboards","ASUS",,,,,,,,,,"0.85","No","In Stock","0","29500.00",,"0.00","0.00",,"/pc-components/motherboards/prime-b760m-k","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-140726065841143.webp","Buy ASUS PRIME B760M-K DDR5 Motherboard Online Pakistan | GB Tech","Original ASUS PRIME B760M-K DDR5 motherboard at GB Tech Pakistan. Supports Intel 12th-14th Gen, dual PCIe 4.0 M.2, 2.5Gb LAN, DDR5 up to 96GB. Reliable performance with Aura Sync. Warranty & home delivery available. Shop now for your next PC build!""
This model sits nicely between H610 (basic) and higher B760 variants (more slots). It's a good choice for compact builds with DDR5.",,"N","N","Y",
"2634233",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-140726065840637.webp",,,,,,,
"2634233",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-140726065840192.webp",,,,,,,
"2634233",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-140726065838966.webp",,,,,,,
"2634233",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-140726065839009.webp",,,,,,,
"2634233",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-6-91598-0-140726065839298.webp",,,,,,,
"2634358","PRIME B860M - A CSM D5 WIFI ","ASUS PRIME B860M-A WIFI-CSM D5 Intel LGA 1851 Micro-ATX Motherboard
The ASUS PRIME B860M-A WIFI-CSM D5 is a next-generation micro-ATX motherboard designed for Intel Core Ultra Processors (Series 2) on the B860 chipset. It delivers advanced AI capabilities, DDR5 memory, PCIe 5.0 support, built-in Wi-Fi 6E, dual high-speed M.2 slots, and robust cooling. Perfect for future-proof gaming rigs, content creation, AI workloads, and high-performance computing.
At GB Tech, we provide genuine ASUS products with premium quality, high customer satisfaction, full manufacturer warranty, and reliable home delivery across Pakistan.","PC Components > Motherboards","ASUS",,,,,,,,,,"1.10","No","In Stock","0","48500.00",,"0.00","0.00",,"/pc-components/motherboards/prime-b860m-a-csm-d5-wifi","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-140726110728534.webp","Buy ASUS PRIME B860M-A WIFI-CSM D5 Motherboard Online Pakistan | GB Tech","Get the latest ASUS PRIME B860M-A WIFI-CSM D5 at GB Tech Pakistan. Intel Core Ultra Series 2 ready, DDR5 256GB, PCIe 5.0, Wi-Fi 6E, Dual M.2 & AI features. Genuine product with warranty & fast home delivery. Shop now for next-gen performance!",,"N","N","Y",
"2634358",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-140726110727882.webp",,,,,,,
"2634358",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-140726110727144.webp",,,,,,,
"2634358",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-140726110725993.webp",,,,,,,
"2634358",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-140726110727509.webp",,,,,,,
"2634358",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-140726110725782.webp",,,,,,,
"2634358",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-6-91598-0-140726110726213.webp",,,,,,,
"2633386","PRIME H510M-F","Intel® H510 (LGA 1200) micro ATX motherboard with PCIe 4.0, D-Sub, USB 3.2 Gen 1 Type-A, SATA 6 Gbps, Realtek 1 Gb Ethernet","PC Components > Motherboards","ASUS",,,,,,,,,,"0.45","No","In Stock","0","25000.00",,"0.00","0.00",,"/pc-components/motherboards/prime-h510mf","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-130726045409687.webp","ASUS EX-H510M-V3 H510 DDR4 Motherboard – Buy Online | GB Tech","Buy the ASUS EX-H510M-V3 motherboard at GB Tech. Compatible with Intel 10th & 11th Gen processors, featuring DDR4 support, PCIe expansion, genuine warranty, secure checkout, and fast home delivery.",,"N","N","Y",
"2633386",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-130726045409448.webp",,,,,,,
"2633386",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-130726045408116.webp",,,,,,,
"2633386",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-130726045409503.webp",,,,,,,
"2633386",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-4-91598-0-130726045407817.webp",,,,,,,
"2633386",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-130726045407937.webp",,,,,,,
"2633386",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/w692-91598-0-130726045411581.webp",,,,,,,
"2634153","PRIME H610M - K ARGB D5","Intel® H610 (LGA 1700) micro-ATX motherboard, DDR5, PCIe 4.0, M.2 slot, Realtek 1 Gb Ethernet, HDMI™, VGA, USB 3.2 Gen 1, SATA 6 Gbps, Addressable Gen 2 headers, Aura Sync","PC Components > Motherboards","ASUS",,,,,,,,,,"0.90","No","In Stock","0","25000.00",,"0.00","0.00",,"/pc-components/motherboards/prime-h610m-k-argb-d5","https://static3.webx.pk/files/91598/Images/fwebp-91598-0-140726044902861.webp","Buy ASUS PRIME H610M-K ARGB D5 DDR5 Motherboard Online Pakistan | GB Tech","Get the ASUS PRIME H610M-K ARGB D5 DDR5 motherboard at GB Tech Pakistan. Stunning Aura Sync RGB, Intel 12th-14th Gen support, PCIe 4.0, fast DDR5 RAM & USB 5Gbps. Perfect for RGB gaming builds. Original product with warranty & fast home delivery. Shop now!",,"N","Y","Y",
"2634153",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-1-91598-0-140726044902419.webp",,,,,,,
"2634153",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-2-91598-0-140726044902018.webp",,,,,,,
"2634153",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-3-91598-0-140726044900663.webp",,,,,,,
"2634153",,,,,,,,,,,,,,,,,,,,,,,,"https://static3.webx.pk/files/91598/Images/fwebp-5-91598-0-140726044901136.webp",,,,,,,
